NF;Data_Pedido;Data_Entrega_Prevista;Data_Entrega_Real;Prazo_contratado;Qtd_Pedida;Qtd_Entregue;Falha_de_entrega;Valor_do_pedido;Custo_Frete_KM;primeiro_sucesso_entrega;seguN_sucesso_entrega;Tentativas_de_entrega;Motivo_Devolucao;Ocorrencia;Produto_controlado;ID_Driver;Modelo;Modal;Eixos;Cubagem_(m3);Capacidade_(ton);Frete;Pedagio_(R$/km);TDE_(Taxa_de_Descarga);TAC_(Carga_Perigosa)_(Frete*dec);GRIS_(Gerenciamento_de_Risco:_Valor_da_carga*dec);Hora_Parada;Ad_Valorem_(valor_da_carga*dec);Coleta/Entrega_Urbana;Transportadora;Origem-Cidade;Origem-UF;Destino-Cidade;Destino-UF;KM;TEMPO_DE_IDA_(h);TEMPO_DE_VOLTA_(h);TEMPO_NO_CD_(h)
6763;09/01/2024;15/01/2024;15/01/2024;6;8;3;5;3752747;17898;N;Y;1;Cliente ausente;Y;Y;DR90640;Carreta 3 Eixos (LS);Carreta;3;90;30;6;1.8;280;0.07;0.0025;100;0.004;400;Cargas Bahia;Salvador;BA;Recife;PE;2983;39.7;39.4;2.3
8053;17/01/2024;19/01/2024;19/01/2024;2;5;1;0;429192;3010;Y;N;0;;N;N;DR90584;Truck (Toco 6x2);Toco;2;45;14;5;1.2;175;0.05;0.002;80;0.0045;250;Log Elite;Campinas;SP;Joao Pessoa;PB;602;9.8;8.9;6.1
5913;31/01/2024;02/02/2024;07/02/2024;2;9;10;1;723779;2588,6;N;Y;1;Pedido incorreto;Y;N;DR90596;VUC (Urbano de Carga);VUC;2;22;4;4,3;0.9;120;0.03;0.0015;60;0.003;220;Log Elite;Campinas;SP;Campo Grande;MS;602;9.8;8.9;6.1
9420;09/01/2024;16/01/2024;16/01/2024;7;3;1;0;500337;4495;Y;N;0;;N;Y;DR90624;Fiorino (Furgao Pequeno);Furgao;2;3;1;2,5;0.75;90;0.02;0.001;50;0.003;80;RodaFirme Transportes;Manaus;AM;Pelotas;RS;1798;22.6;22.8;7.6
7420;25/01/2024;27/01/2024;28/01/2024;2;9;7;0;3589821;4816;N;Y;1;;N;Y;DR90638;Carreta Bitrem;Carreta;9;110;57;8;3.2;350;0.08;0.003;120;0.004;300;Log Elite;Campinas;SP;Cascavel;PR;602;9.8;8.9;6.1
6130;26/01/2024;01/02/2024;01/02/2024;6;9;6;0;3959966;10788;Y;N;0;;N;Y;DR90630;Carreta 3 Eixos (LS);Carreta;3;90;30;6;1.8;280;0.07;0.0025;100;0.004;400;RodaFirme Transportes;Manaus;AM;Londrina;PR;1798;22.6;22.8;7.6
6773;31/01/2024;02/02/2024;02/02/2024;2;8;1;0;880813;3010;Y;N;0;;N;N;DR90602;Truck (Toco 6x2);Toco;2;45;14;5;1.2;175;0.05;0.002;80;0.0045;250;Log Elite;Campinas;SP;Rio de Janeiro;RJ;602;9.8;8.9;6.1
6505;31/01/2024;07/02/2024;08/02/2024;7;4;5;0;625926;12826,9;N;Y;1;;N;N;DR90636;VUC (Urbano de Carga);VUC;2;22;4;4,3;0.9;120;0.03;0.0015;60;0.003;220;Cargas Bahia;Salvador;BA;Bauru;SP;2983;39.7;39.4;2.3
6733;11/01/2024;16/01/2024;17/01/2024;5;9;3;6;636622;4495;N;Y;1;Produto danificado;Y;Y;DR90610;Fiorino (Furgao Pequeno);Furgao;2;3;1;2,5;0.75;90;0.02;0.001;50;0.003;80;RodaFirme Transportes;Manaus;AM;Belem;PA;1798;22.6;22.8;7.6
1192;04/01/2024;10/01/2024;10/01/2024;6;10;2;0;3646361;4816;Y;N;0;;N;Y;DR90604;Carreta Bitrem;Carreta;9;110;57;8;3.2;350;0.08;0.003;120;0.004;300;Log Elite;Campinas;SP;Santos;SP;602;9.8;8.9;6.1
2899;25/01/2024;27/01/2024;29/01/2024;2;10;9;0;2568067;17898;N;Y;1;;N;Y;DR90608;Carreta 3 Eixos (LS);Carreta;3;90;30;6;1.8;280;0.07;0.0025;100;0.004;400;Cargas Bahia;Salvador;BA;Joao Pessoa;PB;2983;39.7;39.4;2.3
8476;25/01/2024;29/01/2024;30/01/2024;4;6;3;0;838607;3010;N;Y;1;;N;N;DR90594;Truck (Toco 6x2);Toco;2;45;14;5;1.2;175;0.05;0.002;80;0.0045;250;Log Elite;Campinas;SP;Ribeirao Preto;SP;602;9.8;8.9;6.1
9512;13/01/2024;20/01/2024;25/01/2024;7;5;6;0;785697;2588,6;N;Y;1;;N;N;DR90628;VUC (Urbano de Carga);VUC;2;22;4;4,3;0.9;120;0.03;0.0015;60;0.003;220;Log Elite;Campinas;SP;Cascavel;PR;602;9.8;8.9;6.1
6634;06/01/2024;09/01/2024;10/01/2024;3;3;9;6;501556;1505;N;Y;1;Endereco errado;Y;Y;DR90618;Fiorino (Furgao Pequeno);Furgao;2;3;1;2,5;0.75;90;0.02;0.001;50;0.003;80;Log Elite;Campinas;SP; Marilia;SP;602;9.8;8.9;6.1
6558;30/01/2024;03/02/2024;03/02/2024;4;6;2;4;3718585;4816;N;Y;1;Cliente ausente;Y;Y;DR90626;Carreta Bitrem;Carreta;9;110;57;8;3.2;350;0.08;0.003;120;0.004;300;Log Elite;Campinas;SP;Goiania;GO;602;9.8;8.9;6.1
1295;23/01/2024;29/01/2024;29/01/2024;6;4;9;0;2437753;3612;Y;N;0;;N;Y;DR90598;Carreta 3 Eixos (LS);Carreta;3;90;30;6;1.8;280;0.07;0.0025;100;0.004;400;Log Elite;Campinas;SP;Juiz de Fora;MG;602;9.8;8.9;6.1
3228;18/01/2024;24/01/2024;26/01/2024;6;5;3;2;454769;14915;N;Y;1;Endereco errado;Y;N;DR90592;Truck (Toco 6x2);Toco;2;45;14;5;1.2;175;0.05;0.002;80;0.0045;250;Cargas Bahia;Salvador;BA;Joinville;SC;2983;39.7;39.4;2.3
7475;11/01/2024;18/01/2024;18/01/2024;7;1;6;0;311534;2588,6;Y;N;0;;N;N;DR90586;VUC (Urbano de Carga);VUC;2;22;4;4,3;0.9;120;0.03;0.0015;60;0.003;220;Log Elite;Campinas;SP;Campo Grande;MS;602;9.8;8.9;6.1
5144;22/01/2024;27/01/2024;27/01/2024;5;6;9;0;830584;1505;Y;N;0;;N;Y;DR90614;Fiorino (Furgao Pequeno);Furgao;2;3;1;2,5;0.75;90;0.02;0.001;50;0.003;80;Log Elite;Campinas;SP;Santos;SP;602;9.8;8.9;6.1
1982;08/01/2024;11/01/2024;11/01/2024;3;7;4;0;3414674;4816;Y;N;0;;N;Y;DR90640;Carreta Bitrem;Carreta;9;110;57;8;3.2;350;0.08;0.003;120;0.004;300;Log Elite;Campinas;SP;Natal;RN;602;9.8;8.9;6.1
2293;31/01/2024;07/02/2024;07/02/2024;7;2;8;0;3368057;3612;Y;N;0;;N;Y;DR90584;Carreta 3 Eixos (LS);Carreta;3;90;30;6;1.8;280;0.07;0.0025;100;0.004;400;Log Elite;Campinas;SP;Belem;PA;602;9.8;8.9;6.1
3852;12/01/2024;17/01/2024;20/01/2024;5;7;1;0;770160;3010;N;Y;1;;N;N;DR90596;Truck (Toco 6x2);Toco;2;45;14;5;1.2;175;0.05;0.002;80;0.0045;250;Log Elite;Campinas;SP; Sao Paulo;SP;602;9.8;8.9;6.1
7170;05/01/2024;07/01/2024;09/01/2024;2;10;1;0;542623;2588,6;N;Y;1;;N;N;DR90624;VUC (Urbano de Carga);VUC;2;22;4;4,3;0.9;120;0.03;0.0015;60;0.003;220;Log Elite;Campinas;SP;Piracicaba;SP;602;9.8;8.9;6.1
2039;15/01/2024;22/01/2024;22/01/2024;7;9;10;0;704526;4495;Y;N;0;;N;Y;DR90638;Fiorino (Furgao Pequeno);Furgao;2;3;1;2,5;0.75;90;0.02;0.001;50;0.003;80;RodaFirme Transportes;Manaus;AM;Vitoria;ES;1798;22.6;22.8;7.6
9853;17/01/2024;20/01/2024;21/01/2024;3;4;1;0;4176229;4816;N;Y;1;;N;Y;DR90630;Carreta Bitrem;Carreta;9;110;57;8;3.2;350;0.08;0.003;120;0.004;300;Log Elite;Campinas;SP;Santa Maria;RS;602;9.8;8.9;6.1
7175;03/01/2024;05/01/2024;05/01/2024;2;10;7;3;2587295;3612;N;Y;1;Pedido incorreto;Y;Y;DR90602;Carreta 3 Eixos (LS);Carreta;3;90;30;6;1.8;280;0.07;0.0025;100;0.004;400;Log Elite;Campinas;SP;Londrina;PR;602;9.8;8.9;6.1
4997;11/01/2024;15/01/2024;15/01/2024;4;9;6;0;693552;8990;Y;N;0;;N;N;DR90636;Truck (Toco 6x2);Toco;2;45;14;5;1.2;175;0.05;0.002;80;0.0045;250;RodaFirme Transportes;Manaus;AM;Natal;RN;1798;22.6;22.8;7.6
5153;02/01/2024;06/01/2024;06/01/2024;4;1;1;0;954302;2588,6;Y;N;0;;N;N;DR90610;VUC (Urbano de Carga);VUC;2;22;4;4,3;0.9;120;0.03;0.0015;60;0.003;220;Log Elite;Campinas;SP;Joinville;SC;602;9.8;8.9;6.1
6931;17/01/2024;22/01/2024;23/01/2024;5;5;5;0;912408;1505;N;Y;1;;N;Y;DR90604;Fiorino (Furgao Pequeno);Furgao;2;3;1;2,5;0.75;90;0.02;0.001;50;0.003;80;Log Elite;Campinas;SP;Bauru;SP;602;9.8;8.9;6.1
7246;12/01/2024;17/01/2024;17/01/2024;5;8;3;0;2885520;14384;Y;N;0;;N;Y;DR90608;Carreta Bitrem;Carreta;9;110;57;8;3.2;350;0.08;0.003;120;0.004;300;RodaFirme Transportes;Manaus;AM;Juiz de Fora;MG;1798;22.6;22.8;7.6
9537;15/01/2024;21/01/2024;23/01/2024;6;1;6;5;4820745;3612;N;Y;1;Endereco errado;Y;Y;DR90594;Carreta 3 Eixos (LS);Carreta;3;90;30;6;1.8;280;0.07;0.0025;100;0.004;400;Log Elite;Campinas;SP; Sao Paulo;SP;602;9.8;8.9;6.1
1539;16/01/2024;21/01/2024;21/01/2024;5;5;10;5;759827;3010;N;Y;1;Pedido incorreto;Y;N;DR90628;Truck (Toco 6x2);Toco;2;45;14;5;1.2;175;0.05;0.002;80;0.0045;250;Log Elite;Campinas;SP;Sao Luis;MA;602;9.8;8.9;6.1
3313;22/01/2024;24/01/2024;24/01/2024;2;10;1;0;469441;7731,4;Y;N;0;;N;N;DR90618;VUC (Urbano de Carga);VUC;2;22;4;4,3;0.9;120;0.03;0.0015;60;0.003;220;RodaFirme Transportes;Manaus;AM;Ribeirao Preto;SP;1798;22.6;22.8;7.6
1323;03/01/2024;06/01/2024;06/01/2024;3;4;2;0;543823;4495;Y;N;0;;N;Y;DR90626;Fiorino (Furgao Pequeno);Furgao;2;3;1;2,5;0.75;90;0.02;0.001;50;0.003;80;RodaFirme Transportes;Manaus;AM;Joinville;SC;1798;22.6;22.8;7.6
9731;13/01/2024;19/01/2024;24/01/2024;6;2;4;0;4383712;4816;N;Y;1;;N;Y;DR90598;Carreta Bitrem;Carreta;9;110;57;8;3.2;350;0.08;0.003;120;0.004;300;Log Elite;Campinas;SP;Cascavel;PR;602;9.8;8.9;6.1
8151;25/01/2024;31/01/2024;05/02/2024;6;3;8;0;3973217;10788;N;Y;1;;N;Y;DR90592;Carreta 3 Eixos (LS);Carreta;3;90;30;6;1.8;280;0.07;0.0025;100;0.004;400;RodaFirme Transportes;Manaus;AM;Cuiaba;MT;1798;22.6;22.8;7.6
7054;23/01/2024;30/01/2024;01/02/2024;7;5;1;0;304139;3010;N;Y;1;;N;Y;DR90586;Truck (Toco 6x2);Toco;2;45;14;5;1.2;175;0.05;0.002;80;0.0045;250;Log Elite;Campinas;SP;Rio de Janeiro;RJ;602;9.8;8.9;6.1
5050;11/01/2024;14/01/2024;14/01/2024;3;2;1;0;291553;7731,4;Y;N;0;;N;Y;DR90614;VUC (Urbano de Carga);VUC;2;22;4;4,3;0.9;120;0.03;0.0015;60;0.003;220;RodaFirme Transportes;Manaus;AM;Belem;PA;1798;22.6;22.8;7.6
7255;30/01/2024;02/02/2024;03/02/2024;3;2;10;0;256816;1505;N;Y;1;;N;N;DR90640;Fiorino (Furgao Pequeno);Furgao;2;3;1;2,5;0.75;90;0.02;0.001;50;0.003;80;Log Elite;Campinas;SP;Aracaju;SE;602;9.8;8.9;6.1
2721;29/01/2024;02/02/2024;02/02/2024;4;7;1;0;3827698;4816;Y;N;0;;N;N;DR90584;Carreta Bitrem;Carreta;9;110;57;8;3.2;350;0.08;0.003;120;0.004;300;Log Elite;Campinas;SP;Belo Horizonte;MG;602;9.8;8.9;6.1
6838;06/01/2024;11/01/2024;11/01/2024;5;9;7;0;3727671;17898;Y;N;0;;N;Y;DR90596;Carreta 3 Eixos (LS);Carreta;3;90;30;6;1.8;280;0.07;0.0025;100;0.004;400;Cargas Bahia;Salvador;BA;Teresina;PI;2983;39.7;39.4;2.3
6453;18/01/2024;25/01/2024;25/01/2024;7;9;6;3;687951;3010;N;Y;1;Endereco errado;Y;Y;DR90624;Truck (Toco 6x2);Toco;2;45;14;5;1.2;175;0.05;0.002;80;0.0045;250;Log Elite;Campinas;SP;Bauru;SP;602;9.8;8.9;6.1
9732;29/01/2024;04/02/2024;04/02/2024;6;1;1;0;870516;2588,6;Y;N;0;;N;Y;DR90638;VUC (Urbano de Carga);VUC;2;22;4;4,3;0.9;120;0.03;0.0015;60;0.003;220;Log Elite;Campinas;SP;Santa Maria;RS;602;9.8;8.9;6.1
7269;29/01/2024;03/02/2024;03/02/2024;5;6;5;0;297797;1505;Y;N;0;;N;N;DR90630;Fiorino (Furgao Pequeno);Furgao;2;3;1;2,5;0.75;90;0.02;0.001;50;0.003;80;Log Elite;Campinas;SP;Brasilia;DF;602;9.8;8.9;6.1
5558;29/01/2024;02/02/2024;02/02/2024;4;1;3;0;3860366;23864;Y;N;0;;N;N;DR90602;Carreta Bitrem;Carreta;9;110;57;8;3.2;350;0.08;0.003;120;0.004;300;Cargas Bahia;Salvador;BA;Bauru;SP;2983;39.7;39.4;2.3
7018;01/01/2024;06/01/2024;06/01/2024;5;1;6;0;4553334;3612;Y;N;0;;N;Y;DR90636;Carreta 3 Eixos (LS);Carreta;3;90;30;6;1.8;280;0.07;0.0025;100;0.004;400;Log Elite;Campinas;SP;Aracaju;SE;602;9.8;8.9;6.1
3434;17/01/2024;23/01/2024;26/01/2024;6;2;10;0;353986;8990;N;Y;1;;N;Y;DR90610;Truck (Toco 6x2);Toco;2;45;14;5;1.2;175;0.05;0.002;80;0.0045;250;RodaFirme Transportes;Manaus;AM; Sao Paulo;SP;1798;22.6;22.8;7.6
4956;26/01/2024;30/01/2024;04/02/2024;4;10;1;0;709309;2588,6;N;Y;1;;N;Y;DR90604;VUC (Urbano de Carga);VUC;2;22;4;4,3;0.9;120;0.03;0.0015;60;0.003;220;Log Elite;Campinas;SP;Porto Alegre;RS;602;9.8;8.9;6.1
5814;17/01/2024;21/01/2024;21/01/2024;4;6;2;0;530252;1505;Y;N;0;;N;Y;DR90608;Fiorino (Furgao Pequeno);Furgao;2;3;1;2,5;0.75;90;0.02;0.001;50;0.003;80;Log Elite;Campinas;SP;Fortaleza;CE;602;9.8;8.9;6.1
9255;19/01/2024;23/01/2024;23/01/2024;4;10;9;1;4465752;4816;N;Y;1;Endereco errado;Y;N;DR90594;Carreta Bitrem;Carreta;9;110;57;8;3.2;350;0.08;0.003;120;0.004;300;Log Elite;Campinas;SP;Maceio;AL;602;9.8;8.9;6.1
2273;07/01/2024;11/01/2024;14/01/2024;4;8;8;0;4890024;10788;N;Y;1;;N;N;DR90628;Carreta 3 Eixos (LS);Carreta;3;90;30;6;1.8;280;0.07;0.0025;100;0.004;400;RodaFirme Transportes;Manaus;AM;Rio de Janeiro;RJ;1798;22.6;22.8;7.6
1050;02/01/2024;06/01/2024;06/01/2024;4;3;4;0;428216;3010;Y;N;0;;N;Y;DR90618;Truck (Toco 6x2);Toco;2;45;14;5;1.2;175;0.05;0.002;80;0.0045;250;Log Elite;Campinas;SP;Belem;PA;602;9.8;8.9;6.1
8055;29/01/2024;31/01/2024;02/02/2024;2;9;3;0;477287;2588,6;N;Y;1;;N;Y;DR90626;VUC (Urbano de Carga);VUC;2;22;4;4,3;0.9;120;0.03;0.0015;60;0.003;220;Log Elite;Campinas;SP;Pelotas;RS;602;9.8;8.9;6.1
4827;21/01/2024;27/01/2024;01/02/2024;6;9;1;0;406521;1505;N;Y;1;;N;Y;DR90598;Fiorino (Furgao Pequeno);Furgao;2;3;1;2,5;0.75;90;0.02;0.001;50;0.003;80;Log Elite;Campinas;SP;Brasilia;DF;602;9.8;8.9;6.1
9654;19/01/2024;22/01/2024;22/01/2024;3;6;2;0;4509704;23864;Y;N;0;;N;N;DR90592;Carreta Bitrem;Carreta;9;110;57;8;3.2;350;0.08;0.003;120;0.004;300;Cargas Bahia;Salvador;BA;Ribeirao Preto;SP;2983;39.7;39.4;2.3
8342;28/01/2024;02/02/2024;02/02/2024;5;10;5;5;3279778;3612;N;Y;1;Pedido incorreto;Y;N;DR90586;Carreta 3 Eixos (LS);Carreta;3;90;30;6;1.8;280;0.07;0.0025;100;0.004;400;Log Elite;Campinas;SP;Uberlandia;MG;602;9.8;8.9;6.1
7871;22/01/2024;28/01/2024;31/01/2024;6;1;4;3;496662;3010;N;Y;1;Pedido incorreto;Y;Y;DR90614;Truck (Toco 6x2);Toco;2;45;14;5;1.2;175;0.05;0.002;80;0.0045;250;Log Elite;Campinas;SP;Juiz de Fora;MG;602;9.8;8.9;6.1
6216;18/01/2024;25/01/2024;26/01/2024;7;3;1;0;399831;2588,6;N;Y;1;;N;Y;DR90640;VUC (Urbano de Carga);VUC;2;22;4;4,3;0.9;120;0.03;0.0015;60;0.003;220;Log Elite;Campinas;SP;Brasilia;DF;602;9.8;8.9;6.1
9229;09/01/2024;11/01/2024;11/01/2024;2;5;2;3;632296;1505;N;Y;1;Endereco errado;Y;Y;DR90584;Fiorino (Furgao Pequeno);Furgao;2;3;1;2,5;0.75;90;0.02;0.001;50;0.003;80;Log Elite;Campinas;SP;Santos;SP;602;9.8;8.9;6.1
4250;24/01/2024;26/01/2024;26/01/2024;2;5;4;1;2471554;4816;N;Y;1;Endereco errado;Y;Y;DR90596;Carreta Bitrem;Carreta;9;110;57;8;3.2;350;0.08;0.003;120;0.004;300;Log Elite;Campinas;SP;Fortaleza;CE;602;9.8;8.9;6.1
1046;29/01/2024;04/02/2024;04/02/2024;6;4;3;1;2813432;17898;N;Y;1;Endereco errado;Y;N;DR90624;Carreta 3 Eixos (LS);Carreta;3;90;30;6;1.8;280;0.07;0.0025;100;0.004;400;Cargas Bahia;Salvador;BA;Florianopolis;SC;2983;39.7;39.4;2.3
3938;26/01/2024;01/02/2024;01/02/2024;6;9;10;0;841128;8990;Y;N;0;;N;N;DR90638;Truck (Toco 6x2);Toco;2;45;14;5;1.2;175;0.05;0.002;80;0.0045;250;RodaFirme Transportes;Manaus;AM;Cascavel;PR;1798;22.6;22.8;7.6
5564;17/01/2024;19/01/2024;19/01/2024;2;1;8;0;709200;2588,6;Y;N;0;;N;Y;DR90630;VUC (Urbano de Carga);VUC;2;22;4;4,3;0.9;120;0.03;0.0015;60;0.003;220;Log Elite;Campinas;SP;Joao Pessoa;PB;602;9.8;8.9;6.1
4156;20/01/2024;24/01/2024;25/01/2024;4;4;5;1;324937;1505;N;Y;1;Cliente ausente;Y;Y;DR90602;Fiorino (Furgao Pequeno);Furgao;2;3;1;2,5;0.75;90;0.02;0.001;50;0.003;80;Log Elite;Campinas;SP;Maceio;AL;602;9.8;8.9;6.1
7382;15/01/2024;22/01/2024;25/01/2024;7;4;6;0;4044251;4816;N;Y;1;;N;Y;DR90636;Carreta Bitrem;Carreta;9;110;57;8;3.2;350;0.08;0.003;120;0.004;300;Log Elite;Campinas;SP;Natal;RN;602;9.8;8.9;6.1
8271;31/01/2024;03/02/2024;03/02/2024;3;10;3;7;3686734;3612;N;Y;1;Pedido incorreto;Y;N;DR90610;Carreta 3 Eixos (LS);Carreta;3;90;30;6;1.8;280;0.07;0.0025;100;0.004;400;Log Elite;Campinas;SP;Porto Alegre;RS;602;9.8;8.9;6.1
7513;10/01/2024;15/01/2024;15/01/2024;5;9;9;0;367183;3010;Y;N;0;;N;N;DR90604;Truck (Toco 6x2);Toco;2;45;14;5;1.2;175;0.05;0.002;80;0.0045;250;Log Elite;Campinas;SP; Sao Paulo;SP;602;9.8;8.9;6.1
1419;02/01/2024;08/01/2024;08/01/2024;6;4;9;0;344072;7731,4;Y;N;0;;N;Y;DR90608;VUC (Urbano de Carga);VUC;2;22;4;4,3;0.9;120;0.03;0.0015;60;0.003;220;RodaFirme Transportes;Manaus;AM;Campo Grande;MS;1798;22.6;22.8;7.6
8683;06/01/2024;13/01/2024;13/01/2024;7;8;8;0;444940;7457,5;Y;N;0;;N;Y;DR90594;Fiorino (Furgao Pequeno);Furgao;2;3;1;2,5;0.75;90;0.02;0.001;50;0.003;80;Cargas Bahia;Salvador;BA;Cascavel;PR;2983;39.7;39.4;2.3
3871;24/01/2024;29/01/2024;29/01/2024;5;1;4;0;2843842;23864;Y;N;0;;N;Y;DR90628;Carreta Bitrem;Carreta;9;110;57;8;3.2;350;0.08;0.003;120;0.004;300;Cargas Bahia;Salvador;BA;Teresina;PI;2983;39.7;39.4;2.3
7144;16/01/2024;23/01/2024;23/01/2024;7;1;3;2;3944573;3612;N;Y;1;Endereco errado;Y;Y;DR90618;Carreta 3 Eixos (LS);Carreta;3;90;30;6;1.8;280;0.07;0.0025;100;0.004;400;Log Elite;Campinas;SP; Sao Paulo;SP;602;9.8;8.9;6.1
8580;23/01/2024;27/01/2024;01/02/2024;4;10;10;0;464433;14915;N;Y;1;;N;N;DR90626;Truck (Toco 6x2);Toco;2;45;14;5;1.2;175;0.05;0.002;80;0.0045;250;Cargas Bahia;Salvador;BA;Bauru;SP;2983;39.7;39.4;2.3
3883;27/01/2024;02/02/2024;05/02/2024;6;5;3;0;821008;12826,9;N;Y;1;;N;N;DR90598;VUC (Urbano de Carga);VUC;2;22;4;4,3;0.9;120;0.03;0.0015;60;0.003;220;Cargas Bahia;Salvador;BA;Porto Alegre;RS;2983;39.7;39.4;2.3
1052;08/01/2024;14/01/2024;14/01/2024;6;7;6;0;535469;1505;Y;N;0;;N;Y;DR90592;Fiorino (Furgao Pequeno);Furgao;2;3;1;2,5;0.75;90;0.02;0.001;50;0.003;80;Log Elite;Campinas;SP;Maceio;AL;602;9.8;8.9;6.1
4450;27/01/2024;02/02/2024;05/02/2024;6;7;5;0;4548001;4816;N;Y;1;;N;Y;DR90586;Carreta Bitrem;Carreta;9;110;57;8;3.2;350;0.08;0.003;120;0.004;300;Log Elite;Campinas;SP;Ribeirao Preto;SP;602;9.8;8.9;6.1
8190;05/01/2024;11/01/2024;11/01/2024;6;1;2;0;2389212;3612;Y;N;0;;N;Y;DR90614;Carreta 3 Eixos (LS);Carreta;3;90;30;6;1.8;280;0.07;0.0025;100;0.004;400;Log Elite;Campinas;SP;Pelotas;RS;602;9.8;8.9;6.1
8445;22/01/2024;24/01/2024;24/01/2024;2;5;6;1;401065;3010;N;Y;1;Pedido incorreto;Y;N;DR90640;Truck (Toco 6x2);Toco;2;45;14;5;1.2;175;0.05;0.002;80;0.0045;250;Log Elite;Campinas;SP;Goiania;GO;602;9.8;8.9;6.1
2020;18/01/2024;25/01/2024;27/01/2024;7;10;4;0;624920;2588,6;N;Y;1;;N;N;DR90584;VUC (Urbano de Carga);VUC;2;22;4;4,3;0.9;120;0.03;0.0015;60;0.003;220;Log Elite;Campinas;SP;Vitoria;ES;602;9.8;8.9;6.1
2516;08/01/2024;11/01/2024;13/01/2024;3;7;2;5;820843;7457,5;N;Y;1;Endereco errado;Y;Y;DR90596;Fiorino (Furgao Pequeno);Furgao;2;3;1;2,5;0.75;90;0.02;0.001;50;0.003;80;Cargas Bahia;Salvador;BA;Maceio;AL;2983;39.7;39.4;2.3
9342;31/01/2024;04/02/2024;04/02/2024;4;10;1;0;3764745;4816;Y;N;0;;N;Y;DR90624;Carreta Bitrem;Carreta;9;110;57;8;3.2;350;0.08;0.003;120;0.004;300;Log Elite;Campinas;SP;Florianopolis;SC;602;9.8;8.9;6.1
3102;18/01/2024;23/01/2024;24/01/2024;5;6;6;0;2922993;3612;N;Y;1;;N;Y;DR90638;Carreta 3 Eixos (LS);Carreta;3;90;30;6;1.8;280;0.07;0.0025;100;0.004;400;Log Elite;Campinas;SP;Rio de Janeiro;RJ;602;9.8;8.9;6.1
8915;08/01/2024;10/01/2024;11/01/2024;2;2;7;5;921028;8990;N;Y;1;Endereco errado;Y;Y;DR90630;Truck (Toco 6x2);Toco;2;45;14;5;1.2;175;0.05;0.002;80;0.0045;250;RodaFirme Transportes;Manaus;AM;Ribeirao Preto;SP;1798;22.6;22.8;7.6
5391;12/01/2024;19/01/2024;21/01/2024;7;2;2;0;725153;12826,9;N;Y;1;;N;N;DR90602;VUC (Urbano de Carga);VUC;2;22;4;4,3;0.9;120;0.03;0.0015;60;0.003;220;Cargas Bahia;Salvador;BA; Marilia;SP;2983;39.7;39.4;2.3
1633;14/01/2024;16/01/2024;16/01/2024;2;9;6;0;808497;1505;Y;N;0;;N;N;DR90636;Fiorino (Furgao Pequeno);Furgao;2;3;1;2,5;0.75;90;0.02;0.001;50;0.003;80;Log Elite;Campinas;SP;Piracicaba;SP;602;9.8;8.9;6.1
8042;17/01/2024;23/01/2024;23/01/2024;6;3;9;0;3289278;4816;Y;N;0;;N;Y;DR90610;Carreta Bitrem;Carreta;9;110;57;8;3.2;350;0.08;0.003;120;0.004;300;Log Elite;Campinas;SP;Ponta Grossa;PR;602;9.8;8.9;6.1
1495;16/01/2024;22/01/2024;22/01/2024;6;6;9;3;2236869;3612;N;Y;1;Cliente ausente;Y;Y;DR90604;Carreta 3 Eixos (LS);Carreta;3;90;30;6;1.8;280;0.07;0.0025;100;0.004;400;Log Elite;Campinas;SP;Aracaju;SE;602;9.8;8.9;6.1
7544;31/01/2024;06/02/2024;06/02/2024;6;9;4;0;440327;8990;Y;N;0;;N;Y;DR90608;Truck (Toco 6x2);Toco;2;45;14;5;1.2;175;0.05;0.002;80;0.0045;250;RodaFirme Transportes;Manaus;AM;Juiz de Fora;MG;1798;22.6;22.8;7.6
7078;19/01/2024;26/01/2024;26/01/2024;7;9;10;1;732559;12826,9;N;Y;1;Pedido incorreto;Y;N;DR90594;VUC (Urbano de Carga);VUC;2;22;4;4,3;0.9;120;0.03;0.0015;60;0.003;220;Cargas Bahia;Salvador;BA;Pelotas;RS;2983;39.7;39.4;2.3
8174;04/01/2024;10/01/2024;10/01/2024;6;8;9;1;389053;1505;N;Y;1;Pedido incorreto;Y;N;DR90628;Fiorino (Furgao Pequeno);Furgao;2;3;1;2,5;0.75;90;0.02;0.001;50;0.003;80;Log Elite;Campinas;SP;Florianopolis;SC;602;9.8;8.9;6.1
9655;12/01/2024;17/01/2024;18/01/2024;5;6;1;0;3367177;14384;N;Y;1;;N;Y;DR90618;Carreta Bitrem;Carreta;9;110;57;8;3.2;350;0.08;0.003;120;0.004;300;RodaFirme Transportes;Manaus;AM;Piracicaba;SP;1798;22.6;22.8;7.6
7150;15/01/2024;21/01/2024;21/01/2024;6;3;4;0;4202530;3612;N;Y;1;;N;Y;DR90626;Carreta 3 Eixos (LS);Carreta;3;90;30;6;1.8;280;0.07;0.0025;100;0.004;400;Log Elite;Campinas;SP;Belo Horizonte;MG;602;9.8;8.9;6.1
1708;19/01/2024;23/01/2024;26/01/2024;4;1;8;0;385732;3010;Y;N;0;;N;Y;DR90598;Truck (Toco 6x2);Toco;2;45;14;5;1.2;175;0.05;0.002;80;0.0045;250;Log Elite;Campinas;SP;Maceio;AL;602;9.8;8.9;6.1
